#file_name, alpha, lh, logg, meta, teff, vtur
Kurucz2003_fid10155.txt,0,1.25,3.5,0,27000,2
Kurucz2003_fid10156.txt,0,1.25,4,0,27000,2
Kurucz2003_fid10157.txt,0,1.25,4.5,0,27000,2
Kurucz2003_fid10158.txt,0,1.25,5,0,27000,2
Kurucz2003_fid10159.txt,0,1.25,3.5,0,28000,2
Kurucz2003_fid10160.txt,0,1.25,4,0,28000,2
Kurucz2003_fid10161.txt,0,1.25,4.5,0,28000,2
Kurucz2003_fid10162.txt,0,1.25,5,0,28000,2
Kurucz2003_fid10163.txt,0,1.25,3.5,0,29000,2
Kurucz2003_fid10164.txt,0,1.25,4,0,29000,2
Kurucz2003_fid10165.txt,0,1.25,4.5,0,29000,2
Kurucz2003_fid10166.txt,0,1.25,5,0,29000,2
Kurucz2003_fid10167.txt,0,1.25,3.5,0,30000,2
Kurucz2003_fid10168.txt,0,1.25,4,0,30000,2
Kurucz2003_fid10169.txt,0,1.25,4.5,0,30000,2
Kurucz2003_fid10170.txt,0,1.25,5,0,30000,2
Kurucz2003_fid10171.txt,0,1.25,3.5,0,31000,2
Kurucz2003_fid10172.txt,0,1.25,4,0,31000,2
Kurucz2003_fid10173.txt,0,1.25,4.5,0,31000,2
Kurucz2003_fid10174.txt,0,1.25,5,0,31000,2
Kurucz2003_fid10175.txt,0,1.25,4,0,32000,2
Kurucz2003_fid10176.txt,0,1.25,4.5,0,32000,2
Kurucz2003_fid10177.txt,0,1.25,5,0,32000,2
Kurucz2003_fid10178.txt,0,1.25,4,0,33000,2
Kurucz2003_fid10179.txt,0,1.25,4.5,0,33000,2
Kurucz2003_fid10180.txt,0,1.25,5,0,33000,2
Kurucz2003_fid10181.txt,0,1.25,4,0,34000,2
Kurucz2003_fid10182.txt,0,1.25,4.5,0,34000,2
Kurucz2003_fid10183.txt,0,1.25,5,0,34000,2
Kurucz2003_fid10184.txt,0,1.25,4,0,35000,2
Kurucz2003_fid10185.txt,0,1.25,4.5,0,35000,2
Kurucz2003_fid10186.txt,0,1.25,5,0,35000,2
Kurucz2003_fid10187.txt,0,1.25,0,0,3500,2
Kurucz2003_fid10188.txt,0,1.25,0.5,0,3500,2
Kurucz2003_fid10189.txt,0,1.25,1,0,3500,2
Kurucz2003_fid10190.txt,0,1.25,1.5,0,3500,2
Kurucz2003_fid10191.txt,0,1.25,2,0,3500,2
Kurucz2003_fid10192.txt,0,1.25,2.5,0,3500,2
Kurucz2003_fid10193.txt,0,1.25,3,0,3500,2
Kurucz2003_fid10194.txt,0,1.25,3.5,0,3500,2
Kurucz2003_fid10195.txt,0,1.25,4,0,3500,2
Kurucz2003_fid10196.txt,0,1.25,4.5,0,3500,2
Kurucz2003_fid10197.txt,0,1.25,5,0,3500,2
Kurucz2003_fid10198.txt,0,1.25,4,0,36000,2
Kurucz2003_fid10199.txt,0,1.25,4.5,0,36000,2
Kurucz2003_fid10200.txt,0,1.25,5,0,36000,2
Kurucz2003_fid10201.txt,0,1.25,4,0,37000,2
Kurucz2003_fid10202.txt,0,1.25,4.5,0,37000,2
Kurucz2003_fid10203.txt,0,1.25,5,0,37000,2
Kurucz2003_fid10204.txt,0,1.25,0,0,3750,2
Kurucz2003_fid10205.txt,0,1.25,0.5,0,3750,2
Kurucz2003_fid10206.txt,0,1.25,1,0,3750,2
Kurucz2003_fid10207.txt,0,1.25,1.5,0,3750,2
Kurucz2003_fid10208.txt,0,1.25,2,0,3750,2
Kurucz2003_fid10209.txt,0,1.25,2.5,0,3750,2
Kurucz2003_fid10210.txt,0,1.25,3,0,3750,2
Kurucz2003_fid10211.txt,0,1.25,3.5,0,3750,2
Kurucz2003_fid10212.txt,0,1.25,4,0,3750,2
Kurucz2003_fid10213.txt,0,1.25,4.5,0,3750,2
Kurucz2003_fid10214.txt,0,1.25,5,0,3750,2
Kurucz2003_fid10215.txt,0,1.25,4,0,38000,2
Kurucz2003_fid10216.txt,0,1.25,4.5,0,38000,2
Kurucz2003_fid10217.txt,0,1.25,5,0,38000,2
Kurucz2003_fid10218.txt,0,1.25,4,0,39000,2
Kurucz2003_fid10219.txt,0,1.25,4.5,0,39000,2
Kurucz2003_fid10220.txt,0,1.25,5,0,39000,2
Kurucz2003_fid10221.txt,0,1.25,4.5,0,40000,2
Kurucz2003_fid10222.txt,0,1.25,5,0,40000,2
Kurucz2003_fid10223.txt,0,1.25,0,0,4000,2
Kurucz2003_fid10224.txt,0,1.25,0.5,0,4000,2
Kurucz2003_fid10225.txt,0,1.25,1,0,4000,2
Kurucz2003_fid10226.txt,0,1.25,1.5,0,4000,2
Kurucz2003_fid10227.txt,0,1.25,2,0,4000,2
Kurucz2003_fid10228.txt,0,1.25,2.5,0,4000,2
Kurucz2003_fid10229.txt,0,1.25,3,0,4000,2
Kurucz2003_fid10230.txt,0,1.25,3.5,0,4000,2
Kurucz2003_fid10231.txt,0,1.25,4,0,4000,2
Kurucz2003_fid10232.txt,0,1.25,4.5,0,4000,2
Kurucz2003_fid10233.txt,0,1.25,5,0,4000,2
Kurucz2003_fid10234.txt,0,1.25,4.5,0,41000,2
Kurucz2003_fid10235.txt,0,1.25,5,0,41000,2
Kurucz2003_fid10236.txt,0,1.25,4.5,0,42000,2
Kurucz2003_fid10237.txt,0,1.25,5,0,42000,2
Kurucz2003_fid10238.txt,0,1.25,0,0,4250,2
Kurucz2003_fid10239.txt,0,1.25,0.5,0,4250,2
Kurucz2003_fid10240.txt,0,1.25,1,0,4250,2
Kurucz2003_fid10241.txt,0,1.25,1.5,0,4250,2
Kurucz2003_fid10242.txt,0,1.25,2,0,4250,2
Kurucz2003_fid10243.txt,0,1.25,2.5,0,4250,2
Kurucz2003_fid10244.txt,0,1.25,3,0,4250,2
Kurucz2003_fid10245.txt,0,1.25,3.5,0,4250,2
Kurucz2003_fid10246.txt,0,1.25,4,0,4250,2
Kurucz2003_fid10247.txt,0,1.25,4.5,0,4250,2
Kurucz2003_fid10248.txt,0,1.25,5,0,4250,2
Kurucz2003_fid10249.txt,0,1.25,4.5,0,43000,2
Kurucz2003_fid10250.txt,0,1.25,5,0,43000,2
Kurucz2003_fid10251.txt,0,1.25,4.5,0,44000,2
Kurucz2003_fid10252.txt,0,1.25,5,0,44000,2
Kurucz2003_fid10253.txt,0,1.25,4.5,0,45000,2
Kurucz2003_fid10254.txt,0,1.25,5,0,45000,2
Kurucz2003_fid10255.txt,0,1.25,0,0,4500,2
Kurucz2003_fid10256.txt,0,1.25,0.5,0,4500,2
Kurucz2003_fid10257.txt,0,1.25,1,0,4500,2
Kurucz2003_fid10258.txt,0,1.25,1.5,0,4500,2
Kurucz2003_fid10259.txt,0,1.25,2,0,4500,2
Kurucz2003_fid10260.txt,0,1.25,2.5,0,4500,2
Kurucz2003_fid10261.txt,0,1.25,3,0,4500,2
Kurucz2003_fid10262.txt,0,1.25,3.5,0,4500,2
Kurucz2003_fid10263.txt,0,1.25,4,0,4500,2
Kurucz2003_fid10264.txt,0,1.25,4.5,0,4500,2
Kurucz2003_fid10265.txt,0,1.25,5,0,4500,2
Kurucz2003_fid10266.txt,0,1.25,4.5,0,46000,2
Kurucz2003_fid10267.txt,0,1.25,5,0,46000,2
Kurucz2003_fid10268.txt,0,1.25,4.5,0,47000,2
Kurucz2003_fid10269.txt,0,1.25,5,0,47000,2
Kurucz2003_fid10270.txt,0,1.25,0,0,4750,2
Kurucz2003_fid10271.txt,0,1.25,0.5,0,4750,2
Kurucz2003_fid10272.txt,0,1.25,1,0,4750,2
Kurucz2003_fid10273.txt,0,1.25,1.5,0,4750,2
Kurucz2003_fid10274.txt,0,1.25,2,0,4750,2
Kurucz2003_fid10275.txt,0,1.25,2.5,0,4750,2
Kurucz2003_fid10276.txt,0,1.25,3,0,4750,2
Kurucz2003_fid10277.txt,0,1.25,3.5,0,4750,2
Kurucz2003_fid10278.txt,0,1.25,4,0,4750,2
Kurucz2003_fid10279.txt,0,1.25,4.5,0,4750,2
Kurucz2003_fid10280.txt,0,1.25,5,0,4750,2
Kurucz2003_fid10281.txt,0,1.25,4.5,0,48000,2
Kurucz2003_fid10282.txt,0,1.25,5,0,48000,2
Kurucz2003_fid10283.txt,0,1.25,4.5,0,49000,2
Kurucz2003_fid10284.txt,0,1.25,5,0,49000,2
Kurucz2003_fid10285.txt,0,1.25,5,0,50000,2
Kurucz2003_fid10286.txt,0,1.25,0,0,5000,2
Kurucz2003_fid10287.txt,0,1.25,0.5,0,5000,2
Kurucz2003_fid10288.txt,0,1.25,1,0,5000,2
Kurucz2003_fid10289.txt,0,1.25,1.5,0,5000,2
Kurucz2003_fid10290.txt,0,1.25,2,0,5000,2
Kurucz2003_fid10291.txt,0,1.25,2.5,0,5000,2
Kurucz2003_fid10292.txt,0,1.25,3,0,5000,2
Kurucz2003_fid10293.txt,0,1.25,3.5,0,5000,2
Kurucz2003_fid10294.txt,0,1.25,4,0,5000,2
Kurucz2003_fid10295.txt,0,1.25,4.5,0,5000,2
Kurucz2003_fid10296.txt,0,1.25,5,0,5000,2
Kurucz2003_fid10297.txt,0,1.25,0,0,5250,2
Kurucz2003_fid10298.txt,0,1.25,0.5,0,5250,2
Kurucz2003_fid10299.txt,0,1.25,1,0,5250,2
Kurucz2003_fid10300.txt,0,1.25,1.5,0,5250,2
Kurucz2003_fid10301.txt,0,1.25,2,0,5250,2
Kurucz2003_fid10302.txt,0,1.25,2.5,0,5250,2
Kurucz2003_fid10303.txt,0,1.25,3,0,5250,2
Kurucz2003_fid10304.txt,0,1.25,3.5,0,5250,2
Kurucz2003_fid10305.txt,0,1.25,4,0,5250,2
Kurucz2003_fid10306.txt,0,1.25,4.5,0,5250,2
Kurucz2003_fid10307.txt,0,1.25,5,0,5250,2
Kurucz2003_fid10308.txt,0,1.25,0,0,5500,2
Kurucz2003_fid10309.txt,0,1.25,0.5,0,5500,2
Kurucz2003_fid10310.txt,0,1.25,1,0,5500,2
Kurucz2003_fid10311.txt,0,1.25,1.5,0,5500,2
Kurucz2003_fid10312.txt,0,1.25,2,0,5500,2
Kurucz2003_fid10313.txt,0,1.25,2.5,0,5500,2
Kurucz2003_fid10314.txt,0,1.25,3,0,5500,2
Kurucz2003_fid10315.txt,0,1.25,3.5,0,5500,2
Kurucz2003_fid10316.txt,0,1.25,4,0,5500,2
Kurucz2003_fid10317.txt,0,1.25,4.5,0,5500,2
Kurucz2003_fid10318.txt,0,1.25,5,0,5500,2
Kurucz2003_fid10319.txt,0,1.25,0,0,5750,2
Kurucz2003_fid10320.txt,0,1.25,0.5,0,5750,2
Kurucz2003_fid10321.txt,0,1.25,1,0,5750,2
Kurucz2003_fid10322.txt,0,1.25,1.5,0,5750,2
Kurucz2003_fid10323.txt,0,1.25,2,0,5750,2
Kurucz2003_fid10324.txt,0,1.25,2.5,0,5750,2
Kurucz2003_fid10325.txt,0,1.25,3,0,5750,2
Kurucz2003_fid10326.txt,0,1.25,3.5,0,5750,2
Kurucz2003_fid10327.txt,0,1.25,4,0,5750,2
Kurucz2003_fid10328.txt,0,1.25,4.5,0,5750,2
Kurucz2003_fid10329.txt,0,1.25,5,0,5750,2
Kurucz2003_fid10330.txt,0,1.25,0,0,6000,2
Kurucz2003_fid10331.txt,0,1.25,0.5,0,6000,2
Kurucz2003_fid10332.txt,0,1.25,1,0,6000,2
Kurucz2003_fid10333.txt,0,1.25,1.5,0,6000,2
Kurucz2003_fid10334.txt,0,1.25,2,0,6000,2
Kurucz2003_fid10335.txt,0,1.25,2.5,0,6000,2
Kurucz2003_fid10336.txt,0,1.25,3,0,6000,2
Kurucz2003_fid10337.txt,0,1.25,3.5,0,6000,2
Kurucz2003_fid10338.txt,0,1.25,4,0,6000,2
Kurucz2003_fid10339.txt,0,1.25,4.5,0,6000,2
Kurucz2003_fid10340.txt,0,1.25,5,0,6000,2
Kurucz2003_fid10341.txt,0,1.25,0.5,0,6250,2
Kurucz2003_fid10342.txt,0,1.25,1,0,6250,2
Kurucz2003_fid10343.txt,0,1.25,1.5,0,6250,2
Kurucz2003_fid10344.txt,0,1.25,2,0,6250,2
Kurucz2003_fid10345.txt,0,1.25,2.5,0,6250,2
Kurucz2003_fid10346.txt,0,1.25,3,0,6250,2
Kurucz2003_fid10347.txt,0,1.25,3.5,0,6250,2
Kurucz2003_fid10348.txt,0,1.25,4,0,6250,2
Kurucz2003_fid10349.txt,0,1.25,4.5,0,6250,2
Kurucz2003_fid10350.txt,0,1.25,5,0,6250,2
Kurucz2003_fid10351.txt,0,1.25,0.5,0,6500,2
Kurucz2003_fid10352.txt,0,1.25,1,0,6500,2
Kurucz2003_fid10353.txt,0,1.25,1.5,0,6500,2
Kurucz2003_fid10354.txt,0,1.25,2,0,6500,2
Kurucz2003_fid10355.txt,0,1.25,2.5,0,6500,2
Kurucz2003_fid10356.txt,0,1.25,3,0,6500,2
Kurucz2003_fid10357.txt,0,1.25,3.5,0,6500,2
Kurucz2003_fid10358.txt,0,1.25,4,0,6500,2
Kurucz2003_fid10359.txt,0,1.25,4.5,0,6500,2
Kurucz2003_fid10360.txt,0,1.25,5,0,6500,2
Kurucz2003_fid10361.txt,0,1.25,0.5,0,6750,2
Kurucz2003_fid10362.txt,0,1.25,1,0,6750,2
Kurucz2003_fid10363.txt,0,1.25,1.5,0,6750,2
Kurucz2003_fid10364.txt,0,1.25,2,0,6750,2
Kurucz2003_fid10365.txt,0,1.25,2.5,0,6750,2
Kurucz2003_fid10366.txt,0,1.25,3,0,6750,2
Kurucz2003_fid10367.txt,0,1.25,3.5,0,6750,2
Kurucz2003_fid10368.txt,0,1.25,4,0,6750,2
Kurucz2003_fid10369.txt,0,1.25,4.5,0,6750,2
Kurucz2003_fid10370.txt,0,1.25,5,0,6750,2
Kurucz2003_fid10371.txt,0,1.25,0.5,0,7000,2
Kurucz2003_fid10372.txt,0,1.25,1,0,7000,2
Kurucz2003_fid10373.txt,0,1.25,1.5,0,7000,2
Kurucz2003_fid10374.txt,0,1.25,2,0,7000,2
Kurucz2003_fid10375.txt,0,1.25,2.5,0,7000,2
Kurucz2003_fid10376.txt,0,1.25,3,0,7000,2
Kurucz2003_fid10377.txt,0,1.25,3.5,0,7000,2
Kurucz2003_fid10378.txt,0,1.25,4,0,7000,2
Kurucz2003_fid10379.txt,0,1.25,4.5,0,7000,2
Kurucz2003_fid10380.txt,0,1.25,5,0,7000,2
Kurucz2003_fid10381.txt,0,1.25,0.5,0,7250,2
Kurucz2003_fid10382.txt,0,1.25,1,0,7250,2
Kurucz2003_fid10383.txt,0,1.25,1.5,0,7250,2
Kurucz2003_fid10384.txt,0,1.25,2,0,7250,2
Kurucz2003_fid10385.txt,0,1.25,2.5,0,7250,2
Kurucz2003_fid10386.txt,0,1.25,3,0,7250,2
Kurucz2003_fid10387.txt,0,1.25,3.5,0,7250,2
Kurucz2003_fid10388.txt,0,1.25,4,0,7250,2
Kurucz2003_fid10389.txt,0,1.25,4.5,0,7250,2
Kurucz2003_fid10390.txt,0,1.25,5,0,7250,2
Kurucz2003_fid10391.txt,0,1.25,0.5,0,7500,2
Kurucz2003_fid10392.txt,0,1.25,1,0,7500,2
Kurucz2003_fid10393.txt,0,1.25,1.5,0,7500,2
Kurucz2003_fid10394.txt,0,1.25,2,0,7500,2
Kurucz2003_fid10395.txt,0,1.25,2.5,0,7500,2
Kurucz2003_fid10396.txt,0,1.25,3,0,7500,2
Kurucz2003_fid10397.txt,0,1.25,3.5,0,7500,2
Kurucz2003_fid10398.txt,0,1.25,4,0,7500,2
Kurucz2003_fid10399.txt,0,1.25,4.5,0,7500,2
Kurucz2003_fid10400.txt,0,1.25,5,0,7500,2
Kurucz2003_fid10401.txt,0,1.25,1,0,7750,2
Kurucz2003_fid10402.txt,0,1.25,1.5,0,7750,2
Kurucz2003_fid10403.txt,0,1.25,2,0,7750,2
Kurucz2003_fid10404.txt,0,1.25,2.5,0,7750,2
Kurucz2003_fid10405.txt,0,1.25,3,0,7750,2
Kurucz2003_fid10406.txt,0,1.25,3.5,0,7750,2
Kurucz2003_fid10407.txt,0,1.25,4,0,7750,2
Kurucz2003_fid10408.txt,0,1.25,4.5,0,7750,2
Kurucz2003_fid10409.txt,0,1.25,5,0,7750,2
Kurucz2003_fid10410.txt,0,1.25,1,0,8000,2
Kurucz2003_fid10411.txt,0,1.25,1.5,0,8000,2
Kurucz2003_fid10412.txt,0,1.25,2,0,8000,2
Kurucz2003_fid10413.txt,0,1.25,2.5,0,8000,2
Kurucz2003_fid10414.txt,0,1.25,3,0,8000,2
Kurucz2003_fid10415.txt,0,1.25,3.5,0,8000,2
Kurucz2003_fid10416.txt,0,1.25,4,0,8000,2
Kurucz2003_fid10417.txt,0,1.25,4.5,0,8000,2
Kurucz2003_fid10418.txt,0,1.25,5,0,8000,2
Kurucz2003_fid10419.txt,0,1.25,1,0,8250,2
Kurucz2003_fid10420.txt,0,1.25,1.5,0,8250,2
Kurucz2003_fid10421.txt,0,1.25,2,0,8250,2
Kurucz2003_fid10422.txt,0,1.25,2.5,0,8250,2
Kurucz2003_fid10423.txt,0,1.25,3,0,8250,2
Kurucz2003_fid10424.txt,0,1.25,3.5,0,8250,2
Kurucz2003_fid10425.txt,0,1.25,4,0,8250,2
Kurucz2003_fid10426.txt,0,1.25,4.5,0,8250,2
Kurucz2003_fid10427.txt,0,1.25,5,0,8250,2
Kurucz2003_fid10428.txt,0,1.25,1.5,0,8500,2
Kurucz2003_fid10429.txt,0,1.25,2,0,8500,2
Kurucz2003_fid10430.txt,0,1.25,2.5,0,8500,2
Kurucz2003_fid10431.txt,0,1.25,3,0,8500,2
Kurucz2003_fid10432.txt,0,1.25,3.5,0,8500,2
Kurucz2003_fid10433.txt,0,1.25,4,0,8500,2
Kurucz2003_fid10434.txt,0,1.25,4.5,0,8500,2
Kurucz2003_fid10435.txt,0,1.25,5,0,8500,2
Kurucz2003_fid10436.txt,0,1.25,1.5,0,8750,2
